scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Litoral Sul, 7,3 Km north of Serra Grande on road to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz;-14.423333;-39.060556;Thomas, W;11019;15;11;1995;nan;<NA>;ALCB;ALCB;ALCB004564;0;0;0;;;0;;;;0;0;0;ALCB004564;11019;obliqua;"Thomas, W;Pitanga, G,Jardim, JG,Jardim, J,Carvalho, AM de";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;<NA>;-15.297222;-39.195278;Gomes, FS;1539;27;3;2013;Gomes, FS;<NA>;ALCB;ALCB;ALCB049674;0;0;0;;;0;;;;0;0;0;ALCB049674;1539;bryotrophe;Gomes, FS;Gomes, FS
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;Fazenda Limeira.;-12.909722;-39.152778;Costa, G;1515;18;10;2015;Lopes, JC;<NA>;ALCB;ALCB;ALCB030994;0;0;0;;;0;;;;0;0;0;ALCB030994;1515;cauliflora;"Costa, G;Duarte, EF";Lopes, J.C.
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Rodovia que liga Buerarema a Vila Brasil, km 14;;;Carvalho, AMV de;1172;9;2;1982;Lopes, JC;<NA>;HEPH;HEPH;HEPH00001089;0;0;0;;;0;;;;0;0;0;HEPH00001089;1172;santosii;"Carvalho, AMV de;Santos, TS dos,Silva, LAM da";Lopes, J.C.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;<NA>;;;Aona, LYS;5052;23;2;2019;nan;<NA>;UFRB;HURB;24895;0;0;0;;;0;;;;0;0;0;HURB24895;5052;bryotrophe;"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;BA. Km 9 da nova rod. Sao José/Una.;;;Santos, TS dos;Santos, TS dos  3099 ;21;4;1976;nan;<NA>;<NA>;Botany;U  0000335;0;0;0;Santos;;0;;;;0;0;0;U0000335;3099;bryotrophe;Santos TS dos;<NA>
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Espírito Santo. Guarapari: Rodovia do Sol, estrada que liga a BR-101 à Praia Setibana ES-060 a 6 Km da BR-101.;-20.55;-40.45;Pirani, JR;"Pirani, JR; et al.  2435 ";23;2;1988;nan;<NA>;<NA>;Botany;U  0000331;0;0;0;Pirani;;0;;;;0;0;0;U0000331;2435;citriodora;"Pirani JR; et al.";<NA>
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Camaca, BR-101 ao rio Pardo;;;Santos, TS dos;Santos, TS dos  1690 ;24;5;1971;Johnson, DM;<NA>;<NA>;Botany;U.1073643;0;0;0;Santos;;0;;;;0;0;0;U1073643;1690;polyantha;Santos TS dos;Johnson DM
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Brazil, Espirito Santo, Linhares, Reserva Florestal da CVRD (Companhia Vale do Rio Doce). Estrada Municipal MME, 1 km from BR-101;-19.116667;-40.066667;Maas, PJM;"Maas, PJM; et al.  8828 ";13;2;1999;Maas, PJM;<NA>;<NA>;Botany;U.1073628;0;0;0;Maas;;0;;;;0;0;0;U1073628;8828;citriodora;"Maas PJM; et al.";Maas PJM
Hornschuchia alba (A.St.-Hil.) R.E.Fr.;Hornschuchia;BR;<NA>;;;Maas, PJM;"Maas, PJM; et al.  8818 ";8;2;1999;Maas, PJM;<NA>;<NA>;Botany;U.1073613;0;0;0;Maas;;0;;;;0;0;0;U1073613;8818;alba;"Maas PJM; et al.";Maas PJM
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Bahia, Mun. de Marau, Rod. BR-030, trecho Ubaitaba/Marau, km 15;;;Mori, SA;"Mori, SA; et al.  11348 ";5;2;1979;Rooden, J van;1981-02-01T00:00:00;<NA>;Botany;U.1073618;0;0;0;Mori;;0;1;2;1981;0;0;0;U1073618;11348;bryotrophe;"Mori SA; et al.";Rooden J van
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Brazil, Espirito Santo, Linhares, Reserva Florestal da CVRD (Companhia Vale do Rio Doce). Estrada Municipal MME, 1 km from BR-101;-19.116667;-40.066667;Maas, PJM;"Maas, PJM; et al.  8828 ";13;2;1999;Maas, PJM;<NA>;<NA>;Botany;U.1073627;0;0;0;Maas;;0;;;;0;0;0;U1073627;8828;citriodora;"Maas PJM; et al.";Maas PJM
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuca, Distrito de Serra Grande, c. 7 km na estrada Serra Grande - Itacare. Local do Inventario Florestal;;;Carvalho, AMV de;Carvalho, AMV de  6132 ;10;8;1995;nan;<NA>;<NA>;Botany;U.1073638;0;0;0;Carvalho;;0;;;;0;0;0;U1073638;6132;obliqua;Carvalho AMV de;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Bahia, Mun. Ilheus, Ilheus, 3 km N of Rodovaria. Mata de Esperanca, forest N of Dam and reservoir;-14.775833;-39.068167;Thomas, WW;"Thomas, WW; et al.  10742 ";11;1;1995;nan;<NA>;<NA>;Botany;U.1073623;0;0;0;Thomas;;0;;;;0;0;0;U1073623;10742;bryotrophe;"Thomas WW; et al.";"Maas PJM; Chatrou LW"
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Brazil, Bahia, Mun. de Itabuna, Reserva Florestal da CEPLAC, Quadra D, km 22 da Rod. Ilheus/Itabuna;;;Amorim, AM;"Amorim, AM; et al.  858 ";9;10;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073629;0;0;0;Amorim;;0;;;;0;0;0;U1073629;858;leptandra;"Amorim AM; et al.";Johnson DM
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Brazil, Bahia, Ipuacu.Cachoeira/Bahia - Vale Dos Rios Paraguacu e Jacuipe;-12.533333;-39.083333;Pedra, C;Pedra, C  747 ;1;9;1980;Johnson, DM;<NA>;<NA>;Botany;U.1073633;0;0;0;Pedra;;0;;;;0;0;0;U1073633;747;lianarum;Pedra C;Johnson DM
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuca, Distrito de Serra Grande, 7.3 km na estrada Serra Grande - Itacare. Fda. Lagoa do Conjunto Fda. Santa Cruz;-14.416667;-39.016667;Carvalho, AMV de;Carvalho, AMV de  3602 ;11;9;1991;nan;<NA>;<NA>;Botany;U.1073635;0;0;0;Carvalho;;0;;;;0;0;0;U1073635;3602;obliqua;Carvalho AMV de;"Johnson DM; Murray NA"
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuca, Distrito de Serra Grande, 7.3 km na estrada Serra Grande - Itacare. Fda. Lagoa do Conjunto Fda. Santa Cruz;-14.416667;-39.016667;Amorim, AM;"Amorim, AM; et al.  794 ";6;10;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073639;0;0;0;Amorim;;0;;;;0;0;0;U1073639;794;obliqua;"Amorim AM; et al.";Johnson DM
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Bahia, Mun. Ibicarai, Rodovia BR-415, 40 km W de Itabuna;;;Mori, SA;"Mori, SA; et al.  9368 ";2;3;1978;nan;<NA>;<NA>;Botany;U.1073624;0;0;0;Mori;;0;;;;0;0;0;U1073624;9368;bryotrophe;"Mori SA; et al.";<NA>
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Itabepi, Fda. Lombardia, BR-101 a Fda. Ventani;;;Santos, TS dos;Santos, TS dos  1859 ;19;8;1971;Johnson, DM;<NA>;<NA>;Botany;U.1073644;0;0;0;Santos;;0;;;;0;0;0;U1073644;1859;polyantha;Santos TS dos;Johnson DM
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Brazil, Bahia, Mun. de Buerarema, Rodovia que liga Buerarema a Vila Brasil, km 14;;;Carvalho, AMV de;Carvalho, AMV de  1172 ;9;2;1982;Johnson, DM;<NA>;<NA>;Botany;U.1073649;0;0;0;Carvalho;;0;;;;0;0;0;U1073649;1172;santosii;Carvalho AMV de;Johnson DM
Hornschuchia myrtillus Nees;Hornschuchia;BR;<NA>;;;Folli, DA;Folli, DA  3540 ;27;12;1999;Maas, PJM;2001-09-01T00:00:00;<NA>;Botany;U.1073634;0;0;0;Folli;;0;1;9;2001;0;0;0;U1073634;3540;myrtillus;Folli DA;Maas PJM
Hornschuchia myrtillus Nees;Hornschuchia;BR;Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Estrada Farinha scca, Observacao RFL, 001-80, bloco E, Trat 2. High forest (mata de tabuleiro).;-19.183333;-39.9;Maas, PJM;"Maas, PJM; et al.  9853 ";8;5;2009;nan;<NA>;<NA>;Botany;L.3728634;0;0;0;Maas;;0;;;;0;0;0;L3728634;9853;myrtillus;"Maas PJM; et al.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Locality III, Estrada Municipal do MME, Area Pesquisas, RFL 089-86. Secondary forest, 40 years old.;-19.116667;-40.066667;Maas, PJM;"Maas, PJM; et al.  9811 ";7;5;2009;nan;<NA>;<NA>;Botany;L.3728640;0;0;0;Maas;;0;;;;0;0;0;L3728640;9811;bryotrophe;"Maas PJM; et al.";<NA>
Hornschuchia myrtillus Nees;Hornschuchia;BR;Brasil, ES, Aguia Branca, Rochedo, Trilha do Corrego, propr.: Ailton Corteleti.;-18.944167;-40.798611;Magnago, LFS;"Magnago, LFS; Demuner, V; Cruz, T; Bausen, E  1646 ";29;11;2006;nan;<NA>;<NA>;Botany;L.3724875;0;0;0;Magnago;;0;;;;0;0;0;L3724875;1646;myrtillus;"Magnago LFS; Demuner V; Cruz T; Bausen E";<NA>
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. de Una, BR-101, km 9 de Sao Jose a Una;;;Santos, TS dos;"Santos, TS dos; Mattos Silva, LA  3712 ";20;1;1982;Johnson, DM;<NA>;<NA>;Botany;U.1073645;0;0;0;Santos;;0;;;;0;0;0;U1073645;3712;polyantha;"Santos TS dos; Mattos Silva LA";Johnson DM
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Brazil, Bahia, Mun. de Itabuna, Reserva Florestal da CEPLAC, Quadra D, km 22 da Rod. Ilheus/Itabuna;;;Amorim, AM;"Amorim, AM; et al.  858 ";9;10;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073630;0;0;0;Amorim;;0;;;;0;0;0;U1073630;858;leptandra;"Amorim AM; et al.";Johnson DM
Hornschuchia alba (A.St.-Hil.) R.E.Fr.;Hornschuchia;BR;<NA>;;;Maas, PJM;"Maas, PJM; et al.  8818 ";8;2;1999;Maas, PJM;<NA>;<NA>;Botany;U.1073614;0;0;0;Maas;;0;;;;0;0;0;U1073614;8818;alba;"Maas PJM; et al.";Maas PJM
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuca, Distrito de Serra Grande, 7.3 km na estrada Serra Grande - Itacare. Fda. Lagoa do Conjunto Fda. Santa Cruz;-14.416667;-39.016667;Amorim, AM;"Amorim, AM; et al.  794 ";6;10;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073640;0;0;0;Amorim;;0;;;;0;0;0;U1073640;794;obliqua;"Amorim AM; et al.";Johnson DM
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Espirito Santo, Linhares, Reserva Florestal da Companhia Vale do Rio Doce, Estrada Municipal MME, 1 km from BR-101;;;Maas, PJM;"Maas, PJM; et al.  8829 ";13;2;1999;Maas, PJM;<NA>;<NA>;Botany;U.1073619;0;0;0;Maas;;0;;;;0;0;0;U1073619;8829;bryotrophe;"Maas PJM; et al.";Maas PJM
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Estrada de Una para Santa Luzia, ca. 1 km após a Vila Sao Joao (ca. 20 km de Una), ramal a esquerda.;-15.383333;-39.2;Fiaschi, P;"Fiaschi, P; et al.  1226 ";4;12;2002;nan;<NA>;<NA>;Botany;L.4311108;0;0;0;Fiaschi;;0;;;;0;0;0;L4311108;1226;santosii;"Fiaschi P; et al.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;ES, Aguia Branca, Aguas Claras, Escola Agroecologica.;-18.892222;-40.73;Magnago, LFS;"Magnago, LFS; Demuner, V; Belizario, M; Bausen, E  531 ";1;2;2006;nan;<NA>;<NA>;Botany;L.3728624;0;0;0;Magnago;;0;;;;0;0;0;L3728624;531;bryotrophe;"Magnago LFS; Demuner V; Belizario M; Bausen E";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;ES, Aguia Branca, Aguas Claras, Escola Agroecologica.;-18.892222;-40.73;Magnago, LFS;"Magnago, LFS; Demuner, V; Belizario, M; Bausen, E  531 ";1;2;2006;nan;<NA>;<NA>;Botany;L.3728625;0;0;0;Magnago;;0;;;;0;0;0;L3728625;531;bryotrophe;"Magnago LFS; Demuner V; Belizario M; Bausen E";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brasil, Es, Santa Leopoldina, Fazenda Caioaba, propr.: Virloni, Mata, trilha do corrego Caioaba.;-20.059167;-40.470556;Magnago, LFS;"Magnago, LFS; Demuner, V; Belizario, M; Bausen, E  489 ";5;1;2006;nan;<NA>;<NA>;Botany;L.3729157;0;0;0;Magnago;;0;;;;0;0;0;L3729157;489;bryotrophe;"Magnago LFS; Demuner V; Belizario M; Bausen E";<NA>
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Locality III, Estrada Municipal do MME, Area Pesquisas, RFL 089-86. Secondary forest, 40 years old.;-19.116667;-40.066667;Maas, PJM;"Maas, PJM; et al.  9810 ";7;5;2009;nan;<NA>;<NA>;Botany;L.3728636;0;0;0;Maas;;0;;;;0;0;0;L3728636;9810;citriodora;"Maas PJM; et al.";<NA>
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. de Una, estrada Sao Jose-Una, coletas efetuadas no km 9 a partir da BR, Fda. Santa Rosa;;;Amorim, AM;"Amorim, AM; et al.  827 ";8;10;1992;nan;<NA>;<NA>;Botany;U  0262908;0;0;0;Amorim;;0;;;;0;0;0;U0262908;827;polyantha;"Amorim AM; et al.";<NA>
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Regiao Cacaueira da BahiaMunicípio de Cairú. Estrada Caíru/Ituberá, km 8 SW de Caíru.;;;Carvalho, AMV de;"Carvalho, AMV de; Gatti, J  798 ";26;7;1981;Johnson, DM;<NA>;<NA>;Botany;U  0000334;0;0;0;Carvalho;;0;;;;0;0;0;U0000334;798;obliqua;"Carvalho AMV de; Gatti J";Johnson DM
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Municipio de Ilhéus. Area do CEPEC ( Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415).;;;Hage, JL;"Hage, JL; Santos, EB dos  1447 ";13;10;1981;Johnson, DM;<NA>;<NA>;Botany;U  0000332;0;0;0;Hage;;0;;;;0;0;0;U0000332;1447;leptandra;"Hage JL; Santos EB dos";Johnson DM
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Município de Barra de Choça. Estrada que liga a Rod. BR-116 a Sao Sebastiao, 4 Km a W da cidade.;;;Mori, SA;"Mori, SA; et al.  11254 ";21;11;1978;Johnson, DM;<NA>;<NA>;Botany;U  0000333;0;0;0;Mori;;0;;;;0;0;0;U0000333;11254;lianarum;"Mori SA; et al.";Johnson DM
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Brazil, Bahia, Mun. de Buerarema, Rodovia que liga Buerarema a Vila Brasil, km 14;;;Carvalho, AMV de;Carvalho, AMV de  1175 ;9;2;1982;Johnson, DM;<NA>;<NA>;Botany;U.1073650;0;0;0;Carvalho;;0;;;;0;0;0;U1073650;1175;santosii;Carvalho AMV de;Johnson DM
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuca, Distrito de Serra Grande, 7.3 km na estrada Serra Grande - Itacare. Fda. Lagoa do Conjunto Fda. Santa Cruz;-14.416667;-39.016667;Carvalho, AMV de;Carvalho, AMV de  3602 ;11;9;1991;nan;<NA>;<NA>;Botany;U.1073636;0;0;0;Carvalho;;0;;;;0;0;0;U1073636;3602;obliqua;Carvalho AMV de;"Johnson DM; Murray NA"
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. de Una, estrada Sao Jose-Una, coletas efetuadas no km 9 a partir da BR, Fda. Santa Rosa;;;Amorim, AM;"Amorim, AM; et al.  827 ";8;10;1992;nan;<NA>;<NA>;Botany;U.1073646;0;0;0;Amorim;;0;;;;0;0;0;U1073646;827;polyantha;"Amorim AM; et al.";<NA>
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. de Una, 8.8 km E of BR-101 on road to Sao Jose and Una;-15.133333;-39.25;Thomas, WW;"Thomas, WW; et al.  10176 ";28;10;1993;Maas, PJM;<NA>;<NA>;Botany;U.1073642;0;0;0;Thomas;;0;;;;0;0;0;U1073642;10176;polyantha;"Thomas WW; et al.";Maas PJM
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Espirito Santo, Linhares, Reserva Florestal da Companhia Vale do Rio Doce, Estrada Municipal MME, 1 km from BR-101;;;Maas, PJM;"Maas, PJM; et al.  8829 ";13;2;1999;Maas, PJM;<NA>;<NA>;Botany;U.1073620;0;0;0;Maas;;0;;;;0;0;0;U1073620;8829;bryotrophe;"Maas PJM; et al.";Maas PJM
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuça, Distrito de Serra Grande, 7.3 km na estrada Serra Grande/Itacare, Fda. Lagoa do Conjunto Fda. Santa Cruz;-14.416667;-39.016667;Carvalho, AMV de;Carvalho, AMV de  3649 ;7;9;1991;nan;<NA>;<NA>;Botany;U.1073637;0;0;0;Carvalho;;0;;;;0;0;0;U1073637;3649;obliqua;Carvalho AMV de;"Johnson DM; Murray NA"
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. Aurolino Leal, 11.3 km W of BR-101 & Aurolino Leal on road to Lage do Banco;-14.333333;-39.383333;Thomas, WW;"Thomas, WW; et al.  9086 ";3;5;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073648;0;0;0;Thomas;;0;;;;0;0;0;U1073648;9086;polyantha;"Thomas WW; et al.";Johnson DM
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Brazil, Bahia, Mun. de Itabuna, Reserva Florestal da CEPLAC, Quadra D, km 22 da Rod. Ilheus/Itabuna;;;Amorim, AM;"Amorim, AM; et al.  858 ";9;10;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073631;0;0;0;Amorim;;0;;;;0;0;0;U1073631;858;leptandra;"Amorim AM; et al.";Johnson DM
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Espirito Santo, Comboios - Aracruz Florestal S.A., Mun. de Aracruz;;;Pereira, OJ;"Pereira, OJ; et al.  2472 ";7;1;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073617;0;0;0;Pereira;;0;;;;0;0;0;U1073617;2472;bryotrophe;"Pereira OJ; et al.";Johnson DM
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Bahia, Mun. de Una-Ba, entrada a direita, no km 10.4, Rod. Una/Ilheus;;;Jardim, JG;"Jardim, JG; et al.  262 ";26;8;1993;Maas, PJM;<NA>;<NA>;Botany;U.1073616;0;0;0;Jardim;;0;;;;0;0;0;U1073616;262;bryotrophe;"Jardim JG; et al.";Maas PJM
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Espirito Santo, Linhares, Reserva Florestal da CVRD;;;Folli, DA;Folli, DA  1699 ;18;10;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073625;0;0;0;Folli;;0;;;;0;0;0;U1073625;1699;bryotrophe;Folli DA;Johnson DM
Hornschuchia polyantha Maas;Hornschuchia;BR;Brasil, Bahia, Almadina: Rodovia de Almadina para Ibitupã, c. 20 km. Fazenda São Roque, c. 10 km da entrada do ramal.;-14.640833;-39.713056;Fiaschi, P;"Fiaschi, P; Paixão, JL; Gomes, LCJ; Rodrigues, AB  2743 ";12;3;2005;Maas, PJM;<NA>;<NA>;Botany;U.1073641;0;0;0;Fiaschi;;0;;;;0;0;0;U1073641;2743;polyantha;"Fiaschi P; Paixão JL; Gomes LCJ; Rodrigues AB";Maas PJM
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. de Una, estrada Sao Jose-Una, coletas efetuadas no km 9 a partir da BR, Fda. Santa Rosa;;;Amorim, AM;"Amorim, AM; et al.  827 ";8;10;1992;nan;<NA>;<NA>;Botany;U.1073647;0;0;0;Amorim;;0;;;;0;0;0;U1073647;827;polyantha;"Amorim AM; et al.";<NA>
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;<NA>;-16.123611;-40.380833;Costa, J;"Costa, J; Nunes, TS; Jardim, JG; Conceiçao, AS; Silva, BM  459 ";23;1;2004;Maas, PJM;<NA>;<NA>;Botany;U.1073632;0;0;0;Costa;;0;;;;0;0;0;U1073632;459;lianarum;"Costa J; Nunes TS; Jardim JG; Conceiçao AS; Silva BM";Maas PJM
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brasil, ES, Municipio de Santa Leopoldina, Braganca, Rancho Chapadao, Prop.: Joao Emilio, Alt: 280-550m.;-20.123;-40.546333;Demuner, V;"Demuner, V; et al.  2101 ";30;3;2006;nan;<NA>;<NA>;Botany;L.3724877;0;0;0;Demuner;;0;;;;0;0;0;L3724877;2101;bryotrophe;"Demuner V; et al.";<NA>
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Locality III, Estrada Municipal do MME, Area Pesquisas, RFL 089-86. Secondary forest, 40 years old.;-19.116667;-40.066667;Maas, PJM;"Maas, PJM; et al.  9810 ";7;5;2009;nan;<NA>;<NA>;Botany;L.3728637;0;0;0;Maas;;0;;;;0;0;0;L3728637;9810;citriodora;"Maas PJM; et al.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Locality III, Estrada Municipal do MME, Area Pesquisas, RFL 089-86. Secondary forest, 40 years old.;-19.116667;-40.066667;Maas, PJM;"Maas, PJM; et al.  9811 ";7;5;2009;nan;<NA>;<NA>;Botany;L.3728639;0;0;0;Maas;;0;;;;0;0;0;L3728639;9811;bryotrophe;"Maas PJM; et al.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Locality III, Estrada Municipal do MME, Area Pesquisas, RFL 089-86. Secondary forest, 40 years old.;-19.116667;-40.066667;Maas, PJM;"Maas, PJM; et al.  9811 ";7;5;2009;nan;<NA>;<NA>;Botany;L.3728638;0;0;0;Maas;;0;;;;0;0;0;L3728638;9811;bryotrophe;"Maas PJM; et al.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Bahia, Mun. Ibicarai, Rodovia BR-415, 40 km W de Itabuna;;;Mori, SA;"Mori, SA; et al.  9368 ";2;3;1978;nan;<NA>;<NA>;Botany;L.1093773;0;0;0;Mori;;0;;;;0;0;0;L1093773;9368;bryotrophe;"Mori SA; et al.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;BA. Km 9 da nova rod. Sao José/Una.;;;Santos, TS dos;Santos, TS dos  3099 ;21;4;1976;nan;<NA>;<NA>;Botany;L.1093767;0;0;0;Santos;;0;;;;0;0;0;L1093767;3099;bryotrophe;Santos TS dos;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;BA. Km 9 da nova rod. Sao José/Una.;;;Santos, TS dos;Santos, TS dos  3099 ;21;4;1976;nan;<NA>;<NA>;Botany;L.1093766;0;0;0;Santos;;0;;;;0;0;0;L1093766;3099;bryotrophe;Santos TS dos;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;BA. Km 9 da nova rod. Sao José/Una.;;;Santos, TS dos;Santos, TS dos  3099 ;21;4;1976;nan;<NA>;<NA>;Botany;L.1093777;0;0;0;Santos;;0;;;;0;0;0;L1093777;3099;bryotrophe;Santos TS dos;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Bahia, Mun. Ibicarai, Rodovia BR-415, 40 km W de Itabuna;;;Mori, SA;"Mori, SA; et al.  9368 ";2;3;1978;nan;<NA>;<NA>;Botany;L.1093772;0;0;0;Mori;;0;;;;0;0;0;L1093772;9368;bryotrophe;"Mori SA; et al.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Bahia, Mun. Ibicarai, Rodovia BR-415, 40 km W de Itabuna;;;Mori, SA;"Mori, SA; et al.  9368 ";2;3;1978;nan;<NA>;<NA>;Botany;L.1093770;0;0;0;Mori;;0;;;;0;0;0;L1093770;9368;bryotrophe;"Mori SA; et al.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;BA. Km 9 da nova rod. Sao José/Una.;;;Santos, TS dos;Santos, TS dos  3099 ;21;4;1976;nan;<NA>;<NA>;Botany;L.1093769;0;0;0;Santos;;0;;;;0;0;0;L1093769;3099;bryotrophe;Santos TS dos;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;BA. Km 9 da nova rod. Sao José/Una.;;;Santos, TS dos;Santos, TS dos  3099 ;21;4;1976;nan;<NA>;<NA>;Botany;L.1093775;0;0;0;Santos;;0;;;;0;0;0;L1093775;3099;bryotrophe;Santos TS dos;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;BA. Km 9 da nova rod. Sao José/Una.;;;Santos, TS dos;Santos, TS dos  3099 ;21;4;1976;nan;<NA>;<NA>;Botany;L.1093778;0;0;0;Santos;;0;;;;0;0;0;L1093778;3099;bryotrophe;Santos TS dos;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Bahia, Mun. Ibicarai, Rodovia BR-415, 40 km W de Itabuna;;;Mori, SA;"Mori, SA; et al.  9368 ";2;3;1978;nan;<NA>;<NA>;Botany;L.1093774;0;0;0;Mori;;0;;;;0;0;0;L1093774;9368;bryotrophe;"Mori SA; et al.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brazil, Bahia, Mun. Ibicarai, Rodovia BR-415, 40 km W de Itabuna;;;Mori, SA;"Mori, SA; et al.  9368 ";2;3;1978;nan;<NA>;<NA>;Botany;L.1093771;0;0;0;Mori;;0;;;;0;0;0;L1093771;9368;bryotrophe;"Mori SA; et al.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;BA. Km 9 da nova rod. Sao José/Una.;;;Santos, TS dos;Santos, TS dos  3099 ;21;4;1976;nan;<NA>;<NA>;Botany;L.1093776;0;0;0;Santos;;0;;;;0;0;0;L1093776;3099;bryotrophe;Santos TS dos;<NA>
